utc_timestamp,hour,horizon_hours,objective_value,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_offshore_forecast_mw,forecast_net_load_mw,reserve_margin_mw,risk_adjusted_net_load_mw,battery_charge_mw,battery_discharge_mw,battery_power_mw,soc_before_mwh,soc_after_mwh,net_load_after_battery_mw
2025-01-01 11:00:00+01:00,11,24,2.338625690677682,53425.6675,12410.745,42324.3925,2503.4525,-3812.922500000001,5993.134998569112,2180.212498569111,0.9306624847742595,0.6315017733768604,-0.2991607113973991,49.30831302146158,49.52770363708518,2180.5116592805084
2025-01-01 12:00:00+01:00,12,24,2.898030743008646,53141.405,13401.86,42716.244999999995,2577.4849999999997,-5554.184999999997,6165.829830700834,611.6448307008368,0.9979187003404482,0.26581601435981655,-0.7321026859806317,49.52770363708518,50.19591999342932,612.3769333868174
2025-01-01 13:00:00+01:00,13,24,3.4695720569749318,52026.825,11599.3575,43604.2475,2786.8824999999997,-5963.6624999999985,6229.193125923741,265.53062592374226,1.4718296525511416,0.5766240296767992,-0.8952056228743425,50.19591999342932,50.98718549002861,266.4258315466166
2025-01-01 14:00:00+01:00,14,24,4.053558166049076,50861.135,7771.0625,44152.6925,3262.6925,-4325.312499999995,6142.612439171921,1817.2999391719259,1.2578060249123852,0.6336012573991358,-0.6242047675132495,50.98718549002861,51.515152518285845,1817.924143939439
2025-01-01 15:00:00+01:00,15,24,4.655760800610077,50273.1725,3226.4825,44829.3225,3859.1875,-1641.8199999999997,5909.257535183252,4267.437535183252,0.9138027703838151,0.7257299142982252,-0.18807285608558988,51.515152518285845,51.61933892143004,4267.625608039338
2025-01-01 16:00:00+01:00,16,24,5.304633883673643,50986.3775,244.225,45197.7225,3829.5325,1714.8975000000005,5640.201519080216,7355.099019080217,6.991688090756869,14.246833428078359,7.2551453373214905,51.61933892143004,43.264775833274676,7347.843873742895
2025-01-01 17:00:00+01:00,17,24,5.948303953312903,52979.15,0.0,45703.585,4330.13,2945.435000000002,5360.72615944119,8306.161159441192,2.5049327033463724,5.827490156842314e-07,-2.5049321205973567,43.264775833274676,45.64446129135632,8308.666091561789
2025-01-01 18:00:00+01:00,18,24,6.60698931851292,54244.7825,0.0,45961.0675,4193.625,4090.090000000004,4983.403915909441,9073.493915909445,1.3297623189946917,0.0001091572382635655,-1.329653161756428,45.64446129135632,46.90762047463292,9074.8235690712
2025-01-01 19:00:00+01:00,19,24,7.231618060961846,53392.5475,0.0,45525.33,4050.8725,3816.344999999999,4698.1931653906595,8514.538165390659,7.553695457220726,15.814466974781887,8.26077151756116,46.90762047463292,37.4368238100507,8506.277393873097
2025-01-01 20:00:00+01:00,20,24,7.774782622214146,50977.335,0.0,44638.557499999995,3925.4175,2413.3600000000038,4509.192804166396,6922.5528041664,4.887336208300574,0.0,-4.887336208300574,37.4368238100507,42.07979340713756,6927.440140374701
2025-01-01 21:00:00+01:00,21,24,8.230315529288218,49187.427500000005,0.0,43064.4425,3945.4325,2177.552500000008,4411.7075818158955,6589.2600818159035,3.317085929962796,5.023171092514532e-07,-3.317085427645687,42.07979340713756,45.23102451403888,6592.577167243549
