year,variable,month,n,mean_error,std_error,mae,rmse,min_error,max_error,p50,p75,p90,p95,p99
2016,solar,5,744,-66.77703629032256,926.9090581452455,495.17994623655915,928.6898239782589,-3382.7425000000003,4554.432500000001,-0.1325,80.78312500000061,620.1012500000005,1475.533375,2897.407300000007
2016,solar,6,720,-185.23524305555554,924.3477045058701,506.3980277777778,942.0955798036856,-5076.6925,4484.542500000001,-0.08499999999999995,53.286250000001644,497.18075,970.8078750000006,1844.2113249999993
2016,solar,7,744,108.58904569892474,705.3526647555263,400.62060483870965,713.1936971432978,-3191.5975,3258.392499999998,0.365,242.14249999999998,912.3367500000011,1433.1353750000003,2414.7140750000035
2016,solar,8,744,132.97425067204296,736.9641205525875,391.84548051075274,748.3770918096294,-2471.9025,3766.817499999999,-0.07,179.61749999999998,856.5172499999995,1640.1627500000022,2987.9695000000056
2016,solar,9,720,43.86732638888892,487.5708125024138,268.6415833333333,489.20288787463056,-2100.7175000000007,1767.8950000000004,-0.075,125.06437499999957,621.6692499999999,1001.144999999999,1456.1530249999973
2016,solar,10,745,118.63803020134226,579.8394929223724,278.29709731543625,591.4706467956355,-2462.612500000001,2960.522499999999,-0.2125,122.3,677.5129999999999,1175.2525000000003,2297.3817999999983
2016,solar,11,720,110.73666666666666,463.4335028275295,214.1578263888889,476.166912302195,-1527.5749999999998,2913.1525,-0.18,33.565624999999855,628.768,1072.8222499999974,1745.6301999999994
2016,solar,12,743,86.72484858681023,498.5542823758567,187.4519414535666,505.71043201990614,-1695.8024999999998,3219.4750000000004,-0.175,4.672499999999999,331.42149999999987,896.5164999999998,2514.8500500000014
2016,wind_onshore,1,744,-460.7945396505375,1713.6305710568663,1437.4850033602152,1773.390648803908,-6518.004999999999,4285.655000000001,-569.0262499999999,755.153125,1608.4280000000008,2229.8290000000006,3653.1207750000026
2016,wind_onshore,2,696,-645.5915625,1828.2559989961535,1369.8865193965516,1937.654765992981,-9745.104999999996,3871.0075,-484.2737500000014,414.13187500000026,1232.3062500000015,1962.3618749999982,3507.0192499999957
2016,wind_onshore,3,743,-791.2385834454911,1428.872284732894,1152.6404542395692,1632.4786738090056,-6856.057499999999,3347.8724999999977,-500.9324999999999,70.55250000000001,664.1695000000007,1141.7097499999993,1787.274250000002
2016,wind_onshore,4,720,-220.34727083333337,1144.0282986757272,819.3082083333334,1164.2748340137193,-4072.3300000000017,4269.335000000001,-58.471250000000055,448.94312500000046,911.2949999999998,1313.9649999999995,2061.872999999995
2016,wind_onshore,5,744,-266.31662298387096,1192.6007078275243,916.923504704301,1221.1917553003846,-4592.302499999998,3458.0475000000006,-153.2512499999998,413.5575000000001,1107.4120000000003,1601.6458749999995,2596.9632500000025
2016,wind_onshore,6,720,109.18159722222218,932.0454256149411,669.9852291666666,937.7754298097035,-3071.5675,3964.7925,111.7612499999999,571.7849999999996,1081.7499999999998,1431.303375,3277.0140749999923
2016,wind_onshore,7,744,18.86493279569894,1088.4371370922827,752.8955443548386,1087.8689969671277,-5251.282500000001,3144.665000000001,84.33125000000007,540.081875,1310.9167500000012,1780.1674999999998,2477.119225000001
2016,wind_onshore,8,744,-52.478555107526915,854.2382797428501,632.552372311828,855.2755268265745,-3270.5699999999997,2473.0550000000003,10.512499999999704,417.95875000000024,1011.9300000000006,1318.78,1846.596075000001
2016,wind_onshore,9,720,-35.40891319444441,715.4382377431145,527.8419826388889,715.8175450355856,-2715.755000000001,2867.015,-24.436250000000086,320.55187499999994,799.3497500000007,1238.463125,1785.2319499999992
2016,wind_onshore,10,745,-144.10814093959732,790.7570011731066,610.4319865771812,803.2586550092055,-2400.825,2134.8900000000003,-31.25249999999869,359.9424999999992,789.7210000000002,1066.6624999999997,1553.7950999999991
2016,wind_onshore,11,720,-431.27489930555555,1076.0472992267776,895.3042465277777,1158.5627584843198,-4295.834999999999,3339.6749999999993,-388.9625000000001,233.2450000000008,864.11725,1399.3101249999995,1928.3307749999947
2016,wind_onshore,12,743,32.884094885599005,1123.4743109728033,782.0247409152087,1123.1994968763574,-6826.529999999999,2712.1475,132.7874999999999,658.2875000000007,1283.103000000001,1549.2547500000007,2320.2822999999985
2016,wind_offshore,1,744,-64.22703293010751,275.2962545210271,211.49047379032254,282.50889168946617,-1007.3175,943.74,-68.78874999999994,62.41249999999995,300.72400000000016,481.3613750000002,643.3533500000013
2016,wind_offshore,2,696,-41.54215158045978,223.34077488472732,156.00381824712645,227.0136203720778,-794.6725,1085.35,-28.71250000000009,49.296874999999986,183.7249999999999,341.6406250000001,639.2609999999994
2016,wind_offshore,3,743,-0.6789737550471137,297.0796844732913,213.72505720053834,296.88047454328955,-1430.365,874.795,16.814999999999998,158.44750000000016,349.8710000000002,466.1969999999997,627.8634000000004
2016,wind_offshore,4,720,-28.078607638888894,322.44036186065404,245.27171180555555,323.43746761879873,-1443.5600000000002,863.2425000000002,5.377499999999994,181.50562499999998,337.03225,443.9827499999994,679.5995499999996
2016,wind_offshore,5,744,85.26934475806452,246.58483808751458,194.02312163978496,260.75509125028645,-541.3600000000001,942.0725,66.09000000000012,207.33812500000005,413.39175000000023,559.4378750000001,810.2547000000002
2016,wind_offshore,6,720,-32.18530555555555,273.3677684151948,194.48280555555556,275.06733561640436,-1255.7424999999998,899.8225,-6.106249999999987,90.62375,293.3777500000002,409.73024999999996,598.2624499999987
2016,wind_offshore,7,744,-7.090114247311826,237.79956339448862,171.6965120967742,237.74544337246854,-1172.3574999999998,802.8675000000001,7.038749999999979,117.06875000000015,269.4557500000002,406.89149999999995,559.4085500000014
2016,wind_offshore,8,744,-18.298209005376343,311.72557522583094,227.51702620967743,312.05296033605305,-1146.9625,940.6575,-8.438749999999999,157.74624999999997,345.8042500000002,496.6571250000001,783.8630750000011
2016,wind_offshore,9,720,7.4827083333333375,278.44390941059635,196.3679791666667,278.3510726628684,-801.6949999999999,1377.88,24.357500000000016,145.479375,262.7227500000001,358.5306249999996,1053.4645999999962
2016,wind_offshore,10,745,-46.71439597315436,244.80469128766543,182.14818791946308,249.06049386577638,-1255.325,572.6500000000001,-25.36999999999989,94.5275000000006,240.72349999999983,337.1654999999998,445.3227999999995
2016,wind_offshore,11,720,-40.007454861111114,237.59472175634284,183.56269791666668,240.77675081813842,-883.1450000000002,612.1725000000006,-30.862499999999983,118.95750000000002,253.9955,325.0898750000002,443.9414000000002
2016,wind_offshore,12,743,34.688711305518176,399.0672532375123,260.0890275908479,400.304433185254,-2018.5750000000005,2140.9300000000003,-26.440000000000055,176.44750000000005,480.83799999999997,643.1065000000001,1597.30895
2016,load,1,744,-4799.95279905914,3596.4361546153245,5000.122920026881,5996.375155403162,-15713.244999999995,5443.657500000001,-4746.056249999998,-2213.362500000001,-373.23574999999107,563.622624999995,2656.7673000000077
2016,load,2,696,-4040.927467672414,2835.0851326946863,4264.936569683908,4935.1042621203605,-14198.580000000002,3770.0374999999985,-4044.9600000000028,-2666.6175000000003,-386.9850000000042,981.1106250000012,2780.4021249999946
2016,load,3,743,-3803.8130551816953,1342.6443339412428,3805.5033109017495,4033.517240525549,-8417.732499999998,315.86500000000524,-3728.570000000007,-2956.772499999999,-2233.405,-1563.354499999999,-462.9141999999955
2016,load,4,720,-4130.574527777778,1730.239985558066,4130.574527777778,4477.858682255516,-8985.737500000003,-73.15750000000116,-4111.737500000007,-2879.7468750000044,-1852.9049999999972,-1235.7164999999998,-698.3389999999972
2016,load,5,744,-3798.8427083333336,1706.809324795264,3805.3828360215057,4164.191206592225,-10625.762499999995,551.4650000000038,-3752.5100000000057,-2759.4225000000006,-1617.3805000000025,-984.2182500000034,141.47847500000452
2016,load,6,720,-2940.7230833333333,1289.3623872679311,2941.085256944444,3210.6072093554308,-7107.224999999991,130.3824999999997,-2759.592499999999,-2077.7606250000044,-1458.377999999994,-1158.8743750000037,-575.322549999994
2016,load,7,744,-2619.028857526882,1170.6256239654692,2621.708387096774,2868.4202308019494,-6396.909999999996,612.8974999999991,-2425.0537499999955,-1825.3531249999999,-1285.3425000000032,-937.2509999999925,-390.784874999999
2016,load,8,744,-2808.5766767473115,1180.2861520418126,2808.5766767473115,3046.1953214949394,-6299.027500000004,-24.790000000000873,-2633.270000000004,-1927.1074999999946,-1356.1025000000006,-1100.2472500000022,-757.7874749999969
2016,load,9,720,-2145.0423090277777,1421.7839962248593,2185.4998437499994,2572.9105391735757,-6013.1524999999965,1384.2574999999997,-2023.947500000002,-1147.8318749999962,-446.01699999999767,-33.543875000000234,719.522675000002
2016,load,10,745,-3175.591355704698,1685.0681145060353,3283.172724832215,3594.4434423929056,-7476.107499999998,4152.8499999999985,-3195.242499999993,-2180.417500000003,-1365.8104999999991,-627.394000000002,2323.318199999992
2016,load,11,720,-3714.0627534722225,1837.426517178184,3717.332878472222,4143.152092875096,-10540.909999999996,742.9150000000009,-3349.109999999997,-2441.2068750000017,-1619.2285000000018,-1165.2931249999988,-529.832925000007
2016,load,12,743,-3851.4923620457603,1963.3560348580738,3915.8608479138625,4322.449794145602,-9202.197500000002,2931.7850000000035,-4048.524999999994,-2727.5625000000036,-1196.5695000000012,-492.31275000000227,996.8986000000036
2017,solar,1,744,-61.312231182795706,594.4316394890594,231.23386424731183,597.1877697186727,-3995.705,2156.4475,-0.1275,0.12999999999999992,243.02075000000028,512.5179999999999,1506.122200000002
2017,solar,2,672,-77.35081845238093,720.5165870172133,333.66723958333336,724.1234462033818,-3713.6550000000007,2764.8674999999994,-0.285,0.04499999999999993,426.92100000000005,891.287874999999,2047.778449999995
2017,solar,3,743,-103.1496870794078,811.4578433489578,382.0432671601615,817.4456962302069,-4797.557499999999,4105.6849999999995,-0.31,1.9175000000000004,470.6094999999994,905.9197500000009,2178.6268000000127
2017,solar,4,720,8.906149305555532,954.3162584341796,494.18830902777773,953.694894808344,-3912.365,4954.560000000001,-0.3025,105.7450000000001,830.1680000000015,1519.9718749999945,3052.6963750000004
2017,solar,5,744,-224.54212365591394,906.9342195853039,506.57628360215057,933.7254914092036,-4189.445,2977.5,-0.3162499999999999,24.188125000000007,442.4062500000004,969.6276250000017,2452.5767500000047
2017,solar,6,720,139.38495486111114,716.8697425124919,412.92485069444444,729.805892191541,-2278.802499999998,3309.5550000000003,-0.15625,278.2493749999985,984.4702499999992,1495.8357500000013,2517.2704249999997
2017,solar,7,744,-0.7287903225806467,674.3500360617167,370.2422043010753,673.8970855260173,-3590.630000000001,2660.1174999999985,-0.35124999999999995,97.80437499999994,708.8287500000015,1220.2233749999994,1875.4845750000027
2017,solar,8,744,56.54891465053764,651.6607554335026,360.94853158602143,653.67326548627,-2261.4799999999996,2713.687500000002,-0.28625,143.31250000000028,729.5095000000014,1251.5951249999998,2193.315175000006
2017,solar,9,720,118.90659375,533.6873504987818,281.1815729166667,546.4113649507123,-2587.2700000000004,2694.7824999999993,-0.34624999999999995,187.99562499999973,728.6807500000003,1110.0851249999992,1851.4916249999994
2017,solar,10,745,-101.48136912751679,497.49550859459595,240.90721476510066,507.41307846368125,-3072.9574999999995,1575.887499999999,-0.5,0.7625000000000011,214.66100000000006,536.0279999999987,1019.7194999999928
2017,solar,11,720,139.81996180555555,462.01928276161516,193.12006597222222,482.40539447246766,-1287.0725000000002,3299.6025000000004,-0.215,48.17937499999999,580.9267499999999,1073.1773750000002,2216.099199999999
2017,solar,12,743,64.87982839838493,402.66681650691623,142.98792395693138,407.5926067406749,-2762.545,3499.5350000000008,-0.17,3.5037499999999993,308.9330000000002,665.34125,1531.1343000000043
2017,wind_onshore,1,744,119.50575268817198,1311.3195318440883,997.2560887096774,1315.875869685702,-4370.8375000000015,4820.497499999998,155.77749999999992,844.4968750000003,1631.8915000000006,2430.4778750000005,4021.9243000000015
2017,wind_onshore,2,672,-369.0315029761905,1581.747303887612,1086.1817857142858,1623.0790743400137,-7246.7225000000035,2723.8225,-218.52374999999984,475.9068749999998,1303.9072500000002,1976.0558749999982,2495.3003499999986
2017,wind_onshore,3,743,-269.34081426648726,1629.2275658147246,1181.2374495289368,1650.2588934176624,-7567.977500000001,4287.642499999998,-149.8074999999999,671.52625,1570.6265000000024,2182.8467499999983,3212.9327500000013
2017,wind_onshore,4,720,44.634545138888924,1192.1759455209913,856.3411979166666,1192.183594442667,-4945.72,4130.360000000001,101.40124999999989,702.3812499999999,1364.1472499999982,1907.256875,2727.7678249999967
2017,wind_onshore,5,744,101.13811155913979,1213.6025890124138,854.1912903225806,1216.996528253145,-5528.337500000001,4832.297500000001,77.39500000000021,650.885,1633.1902500000022,2030.94825,3474.240400000013
2017,wind_onshore,6,720,-212.15045138888883,1314.2333036323612,916.0960277777777,1330.3451013804963,-6378.102500000001,4190.422500000002,91.76374999999996,510.72750000000036,1053.8564999999996,1455.2957499999986,2061.3345499999987
2017,wind_onshore,7,744,-213.74960685483873,1150.0415867440925,833.2389012096775,1168.9768446571263,-5056.202499999999,2356.062500000001,12.651249999999436,512.6718750000002,1007.7767500000004,1273.4841249999997,1809.1593500000017
2017,wind_onshore,8,744,-17.35181787634413,1005.0687758387045,749.2548891129031,1004.5429724275632,-4091.0300000000007,2965.8225,53.602499999999736,568.3650000000001,1216.2150000000001,1513.9632499999993,1987.9447750000013
2017,wind_onshore,9,720,-174.35822569444446,1321.0987080546233,877.5426006944444,1331.6450566941999,-5750.487499999999,4998.824999999997,72.28499999999968,481.81374999999997,963.4750000000005,1398.4084999999993,3261.2042999999985
2017,wind_onshore,10,745,-674.4916711409396,1777.6797651113138,1278.2992483221476,1900.2217122981808,-5553.782500000001,12056.267500000002,-669.7924999999996,68.58000000000015,676.6120000000005,1153.1705000000009,7080.637999999961
2017,wind_onshore,11,720,-299.93985763888895,1264.1248716362502,985.4493576388888,1298.366723467501,-4601.3375000000015,3898.3100000000018,-204.41625,447.7462500000007,1168.28575,1612.1374999999982,3048.2668999999873
2017,wind_onshore,12,743,-294.79159825033645,1592.3427787851308,1223.1474932705248,1618.3463844286953,-5413.9124999999985,4189.245000000001,-172.84500000000116,713.8500000000006,1433.8674999999998,2317.3387499999994,2794.11105
2017,wind_offshore,1,744,-52.15606182795698,388.6478023048042,266.2048185483871,391.8728731450061,-1693.44,1569.1375,-22.384999999999977,143.58875,314.845,487.49437500000084,1074.394600000002
2017,wind_offshore,2,672,-38.752819940476186,409.16875530817987,296.8584077380952,410.6966226455654,-1307.315,1504.0425,-34.90625,144.8175000000001,384.5249999999999,712.0549999999993,1099.9625999999998
2017,wind_offshore,3,743,19.415030282637954,410.59264017666135,283.3758243606999,410.77531581719427,-1970.83,1579.1925,28.825000000000003,206.2375,502.7174999999998,673.8810000000001,1064.669800000001
2017,wind_offshore,4,720,69.11309722222221,312.2202047362962,244.1230902777778,319.56640239826663,-928.2850000000004,1194.8075,48.733750000000015,254.21499999999995,477.298,613.7187500000001,861.2402499999994
2017,wind_offshore,5,744,123.47592741935483,378.9265373070372,287.5669892473118,398.29465764074456,-1335.4,1581.4874999999995,94.83749999999989,316.52875000000006,626.1492500000002,786.3161250000002,1084.359525000001
2017,wind_offshore,6,720,-87.15003819444443,322.4919515163011,240.83974652777778,333.843888719107,-1316.5975,1090.8425000000002,-38.21124999999999,98.71999999999991,252.26524999999998,385.16562500000003,682.9522249999994
2017,wind_offshore,7,744,-3.5545934139784903,430.85137606494914,291.53048051075274,430.57640064717816,-1704.11,1890.8775,12.78250000000001,156.66562499999998,434.41300000000024,820.8578750000001,1282.630775000006
2017,wind_offshore,8,744,-158.58028561827956,374.3032128108651,291.49948588709674,406.27858885794967,-1753.52,1114.8674999999998,-104.05874999999999,28.79062500000001,228.75900000000033,412.6971250000001,841.317700000001
2017,wind_offshore,9,720,-131.06397222222225,361.48960101387564,262.7069513888889,384.279850854821,-2582.1675,980.7975,-48.52999999999997,68.36187500000008,217.06475000000006,336.6114999999997,712.7234249999998
2017,wind_offshore,10,745,48.73854026845639,542.6542507932099,402.18894295302016,544.4757245149368,-1740.0775,1549.7124999999996,-59.875,328.3699999999999,891.8100000000001,1117.7335,1403.910899999999
2017,wind_offshore,11,720,31.154631944444453,591.2352109220965,428.71390972222224,591.6453219716354,-1393.9149999999995,2012.2275000000009,-43.11874999999998,200.74750000000014,919.1847500000001,1225.5328749999996,1804.2899249999994
2017,wind_offshore,12,743,-8.366174293405116,601.6818516402054,469.0220895020188,601.3350157244272,-1669.13,1700.3449999999998,-65.86000000000013,300.9062499999999,848.3925000000002,1149.9657500000003,1484.1020000000005
2017,load,1,744,-4512.414741263441,1825.2715654848935,4512.414741263441,4867.137259833328,-9590.910000000003,-295.64249999999447,-4456.7275000000045,-3159.8687500000015,-2217.541500000002,-1770.8374999999999,-845.7534250000001
2017,load,2,672,-1945.8612202380948,1684.956282567136,2139.1496651785715,2573.1748375540765,-6119.632500000007,2986.654999999999,-1997.9100000000108,-647.2993750000023,192.12975000000836,715.8579999999962,1923.5973499999945
2017,load,3,743,-1960.8354946164202,1803.8396039103254,2266.180979138627,2663.5190688527123,-7941.62999999999,3750.8574999999983,-2006.0400000000009,-992.880000000001,450.8504999999954,1136.0785000000071,2839.4145000000203
2017,load,4,720,-2579.64325,1861.3786246502605,2763.416673611111,3180.326642978941,-7015.0075,4553.042499999996,-2668.4399999999987,-1450.6650000000027,13.776249999996455,617.5820000000066,2392.6317749999425
2017,load,5,744,-2050.0376478494622,1448.486638558777,2152.5133400537634,2509.5712491579143,-7266.857499999998,1983.7825000000012,-2117.5937500000073,-1148.588125000002,-40.74725000000315,441.2921249999981,1013.6714750000071
2017,load,6,720,-1121.0831111111115,1282.014564776754,1389.5721666666666,1702.3824371242183,-4634.962499999994,2211.947500000002,-1101.4524999999958,-175.31562499999927,531.634999999995,1056.4732499999984,1613.5806249999957
2017,load,7,744,-955.0920833333333,1067.4510483341999,1209.758622311828,1431.8243981295618,-3327.6924999999974,1952.8525000000009,-1070.057499999999,-266.8174999999992,545.8772499999972,1001.0407500000048,1611.1995500000014
2017,load,8,744,-1696.1241162634412,1123.1207094051904,1785.67091733871,2033.8489903102025,-4571.05999999999,2653.5125000000044,-1733.8050000000003,-967.3431250000011,-323.0585000000019,138.92387500000243,1716.1443499999973
2017,load,9,720,-2564.406486111111,1459.8621654084602,2646.7097708333336,2950.325095885827,-6330.055,1574.3300000000015,-2646.803749999999,-1567.8043750000033,-773.5315000000061,-107.53187499999866,1175.5759500000065
2017,load,10,745,-2271.562110738255,1678.9270132741567,2461.480822147651,2824.0054391173285,-6730.387500000004,5014.894999999997,-2357.644999999997,-1231.8775000000023,-418.0870000000036,343.36050000000085,2725.366799999991
2017,load,11,720,-1931.4357395833333,1815.9914989541712,2203.12034375,2650.2242976286047,-10133.569999999992,4825.939999999995,-1855.75,-947.4743749999997,178.58849999999774,953.2097499999976,2981.0706499999983
2017,load,12,743,-1875.8726211305518,1705.9712720150267,2130.283758411844,2534.8213077556697,-7377.745000000003,5214.047499999993,-1908.270000000004,-874.5099999999984,163.1974999999926,960.7915000000012,2500.1458500000053
2018,solar,1,744,-32.634727822580636,497.2312068687838,193.27410954301075,497.9674569999088,-3629.2975000000006,2546.5299999999997,-0.3,-0.1325,145.57375000000005,527.1553750000004,1572.0041500000073
2018,solar,2,672,13.413348214285676,623.5127237783022,288.08508184523805,623.1929963025505,-3923.787500000002,2190.960000000001,-0.35124999999999995,33.824375,602.1652500000004,1053.1721249999998,1533.7844749999967
2018,solar,3,743,-223.11511103633916,808.6386292046094,384.9044717362046,838.3297140518497,-4789.457499999999,2446.414999999999,-0.345,-0.135,212.20999999999987,565.3879999999988,1405.5544000000034
2018,solar,4,720,-80.00035069444446,839.2286463634679,397.19953124999995,842.4527143923714,-4714.8449999999975,4194.952499999999,-0.2525,25.30624999999999,426.07475000000017,1018.6452500000005,2450.022449999996
2018,solar,5,744,39.75436491935486,663.4810793853355,370.0985719086022,664.2257718316854,-2295.9525000000012,3282.1425000000017,-0.17125,98.05499999999995,737.8222500000019,1137.5860000000007,2233.209300000001
2018,solar,6,720,29.346114583333364,913.897548528012,504.02278125,913.7340485736272,-2988.7075000000004,4474.9375,-0.24625,61.67937499999982,1038.4992499999992,1644.4569999999992,3425.8117749999956
2018,solar,7,744,91.82607862903231,694.7704030467077,365.6359643817204,700.3493009891395,-1969.4850000000008,3407.0525000000016,-0.11624999999999999,63.0937500000004,751.0737500000012,1468.094625000002,3026.1934500000034
2018,solar,8,744,77.24541330645164,752.4316056298935,406.8399899193549,755.8830704961426,-2380.2725000000028,4508.68,-0.62375,87.55375,978.1715000000012,1498.6407499999993,2491.3630500000013
2018,solar,9,720,-4.349194444444427,523.3959224829656,272.64977777777773,523.0504090143908,-2101.8699999999953,2572.0025000000005,-0.72,47.73312500000185,453.3557500000013,870.4731249999971,1784.6015999999968
2018,solar,10,745,117.83272483221474,601.7971435004579,300.1866510067114,612.8280610637848,-2881.012499999999,2945.875,-0.61,115.66749999999956,852.755999999999,1228.5619999999994,2371.2053999999957
2018,solar,11,720,164.54555208333335,587.419868768165,268.3474826388889,609.6376694515047,-2094.9350000000004,3729.185,-0.6625000000000001,70.67437499999991,798.37825,1411.0086250000006,2599.07964999999
2018,solar,12,743,36.98074024226111,496.46257676296113,166.67298115746974,497.50470920241895,-1839.91,4211.1825,-0.6725,-0.62,227.29550000000012,507.7054999999999,2594.674950000006
2018,wind_onshore,1,744,49.99503360215051,1813.7687444543067,1391.1922110215053,1813.2387722713033,-5448.4074999999975,6722.654999999999,178.48750000000018,1060.3731249999985,2197.0397500000004,3414.2757500000007,4557.890425
2018,wind_onshore,2,672,-178.0439248511905,1320.7439430391623,965.3658816964287,1331.7163442907943,-5059.810000000001,5014.237499999999,-104.52874999999949,525.0349999999994,1225.8027500000005,1769.0646249999945,3355.4462249999806
2018,wind_onshore,3,743,281.6679979811575,1249.7311692942662,1026.1104475100942,1280.2588800983906,-4114.4375,3742.135,381.9700000000011,1094.8662500000005,1758.5035000000007,2142.0362499999997,3345.6491000000015
2018,wind_onshore,4,720,-143.28031944444442,1600.3159986083242,1159.6978263888889,1605.6100352231726,-5677.057500000003,5520.080000000002,-69.28874999999971,614.6349999999998,1553.124250000001,2875.668624999999,4069.9910749999995
2018,wind_onshore,5,744,-57.26200604838708,1323.1312836440572,998.1143985215054,1323.4811186508205,-4237.932500000001,4467.552499999999,-11.221250000000055,732.1531249999999,1543.2217500000017,2042.04125,3409.9223250000027
2018,wind_onshore,6,720,-135.56303819444443,934.0486380519917,708.7037048611111,943.1926970792999,-4203.970000000001,2187.6800000000003,-11.141249999999673,462.4550000000004,926.0312499999999,1247.3243750000022,1599.1062749999965
2018,wind_onshore,7,744,-213.2546774193548,1080.81408585666,790.0046841397849,1100.9389353302367,-4645.9275,3243.9224999999997,-99.60625000000005,419.6956249999994,826.7090000000005,1225.084375,2490.5599000000147
2018,wind_onshore,8,744,140.23653561827962,1404.4945970602928,968.627436155914,1410.5389070100016,-9215.527500000002,3917.0149999999994,225.0949999999998,845.385,1569.0740000000003,2064.067,3458.366150000001
2018,wind_onshore,9,720,99.81543750000007,1502.4706019836244,1039.957111111111,1504.7410836206395,-5419.510000000002,7084.702499999999,122.13874999999985,738.93375,1539.0032500000002,2316.165874999995,5634.382299999991
2018,wind_onshore,10,745,-256.62511073825505,1342.1455646724974,941.7705067114096,1365.5743254898855,-5068.235000000001,5700.380000000001,-150.77000000000044,381.80250000000024,1100.1430000000007,1678.3840000000012,3897.4604999999992
2018,wind_onshore,11,720,-622.227045138889,1318.52464097732,1143.1820381944444,1457.140738293052,-4872.824999999999,3899.41,-533.8375000000005,314.1562500000002,983.0075000000002,1289.5955000000015,2150.294549999995
2018,wind_onshore,12,743,-106.93179676985191,1872.372245054773,1388.1412247644682,1874.164833811744,-8815.055000000004,5816.352500000001,41.522500000000946,986.9612500000012,2071.2715000000003,2782.6582499999986,4293.446100000009
2018,wind_offshore,1,744,-229.1144657258064,467.03583529958274,412.5042573924731,519.9257009361464,-1798.9975,1508.0899999999997,-191.99500000000012,136.19625000000002,322.5745,430.32937500000037,665.6258500000008
2018,wind_offshore,2,672,-338.50412202380954,451.48318533833367,433.2291369047619,564.0201931687723,-1721.7399999999998,937.8225000000002,-293.4437499999999,-44.52687499999999,194.8547499999997,357.3448749999995,618.5586999999983
2018,wind_offshore,3,743,128.39515477792733,731.5123533585163,514.671399730821,742.2098332462521,-2010.9925,2451.244999999999,66.9325,394.5637499999999,1044.7350000000006,1761.8965,2244.973600000005
2018,wind_offshore,4,720,49.08809027777778,567.5088409349752,387.60628472222226,569.2351103563411,-1543.8150000000005,2673.09,-8.332499999999868,248.9206249999997,680.1192500000002,1156.1077499999997,1960.6496499999978
2018,wind_offshore,5,744,319.92194220430105,547.4101279018627,453.6795766129032,633.723229263691,-1373.1524999999997,2329.735,234.25875000000008,592.6693750000002,1015.0090000000001,1340.830875,1869.33915
2018,wind_offshore,6,720,-67.81589930555555,362.5250772149178,265.89721180555557,368.5659966349475,-1552.275,1522.1450000000004,-15.117499999999978,130.444375,330.7055,423.6736249999998,701.8713749999997
2018,wind_offshore,7,744,-18.5392876344086,346.13194851487174,232.3825806451613,346.3957269032554,-1661.36,1349.9975,4.275000000000034,129.98000000000002,358.6567500000001,489.7445000000002,929.9517500000001
2018,wind_offshore,8,744,-143.50406249999997,466.07852949989785,332.84553427419354,487.3711490121677,-1845.885,1085.8574999999998,-29.471250000000047,95.03624999999998,348.0842500000001,520.4528750000002,834.3142000000016
2018,wind_offshore,9,720,47.85918055555555,378.1445028013668,280.6511666666667,380.9004652207704,-1153.1175000000003,1591.5449999999998,43.89000000000001,245.96624999999983,495.4514999999997,651.376749999999,1026.9283749999995
2018,wind_offshore,10,745,261.10109395973154,607.6682841696723,492.5582214765101,661.0135194138386,-1623.3550000000005,2799.6000000000004,185.46499999999992,602.49,1001.2340000000004,1389.6799999999994,1966.6390999999965
2018,wind_offshore,11,720,172.92451041666666,598.4230706200027,463.59115625,622.5075762711577,-1524.2125,1999.6725,122.80875000000002,479.8899999999999,1000.75775,1242.0897499999996,1821.7883749999996
2018,wind_offshore,12,743,-21.758320995962322,592.5515677301767,451.9392900403768,592.5522912327343,-2189.22,1845.4775000000004,-45.0,339.13000000000034,658.6580000000006,928.4489999999998,1760.1145500000002
2018,load,1,744,-2103.415517473118,2455.4503420480005,2510.146411290322,3231.9482373745714,-11722.155,2565.159999999996,-1929.4162499999984,-345.17687500000284,935.8849999999976,1379.8573749999957,2118.8308250000023
2018,load,2,672,-2239.1412239583333,2029.1076688682974,2418.5868936011907,3020.7456779751324,-8835.7975,2346.779999999999,-2037.697500000002,-971.898125000005,196.66225000000557,826.6087500000048,1487.9661750000012
2018,load,3,743,-2059.101672274563,2264.8088872922976,2530.851322341857,3059.7966294492335,-8394.095000000001,4284.120000000003,-2149.6024999999936,-496.2912499999947,896.5764999999931,1495.5140000000024,3806.4122500000003
2018,load,4,720,-2269.3747743055555,1592.418117314892,2344.35565625,2771.702615445553,-7086.4175000000105,1264.3400000000038,-2214.2475000000013,-1100.0968749999975,-221.07350000000136,271.5217499999999,872.2033249999992
2018,load,5,744,-1747.5278091397852,1479.2757098218535,1893.9965389784948,2288.9230795821463,-5360.857499999998,3027.6500000000015,-1724.6375000000007,-631.1056250000001,163.2937500000028,523.5898749999941,1345.1453500000007
2018,load,6,720,-1350.138864583333,1598.2667533742397,1715.0137951388883,2091.3592977272374,-5575.407499999994,3214.7450000000026,-1327.617500000004,-254.65687500000422,782.245499999993,1219.772124999997,2536.476999999995
2018,load,7,744,-600.7597849462366,1479.0615706584388,1312.2584677419354,1595.4921169777595,-4219.940000000002,2945.029999999999,-565.2800000000061,500.260624999999,1315.4125000000013,1719.7332500000061,2384.3287500000024
